CITATION,Positive,Objective,Negative
in order increase the likelihood that 909 only true paraphrases were considered as phraselevel alternations for an example extracted sentences were clustered using completelink clustering using a technique proposed in barzilay and lee 2003 ,0,1,0
many of the current approaches of domain modeling collapse together different instances and make the decision on what information is important for a domain based on this generalized corpus collier 1998 barzilay and lee 2003 sudo et al 2003 ,0,1,0
if we consider these probabilities as a vector the similarities of two english words can be obtained by computing the dot product of their corresponding vectors2 the formula is described below similarityei ej nsummationdisplay k1 peifkpejfk 3 paraphrasing methods based on monolingual parallel corpora such as pang et al 2003 barzilay and lee 2003 can also be used to compute the similarity ratio of two words but they dont have as rich training resources as the bilingual methods do ,0,0,1
previous work aligns a group of sentences into a compact word lattice barzilay and lee 2003 a finite state automaton representation that can be used to identify commonality or variability among comparable texts and generate paraphrases ,0,1,0
2 related work our work is closest in spirit to the two papers that inspired us barzilay and lee 2003 and pang et al 2003 ,0,1,0
22 evaluation of acquisition algorithms many methods for automatic acquisition of rules have been suggested in recent years ranging from distributional similarity to finding shared contexts lin and pantel 2001 ravichandran and hovy 2002 shinyama et al 2002 barzilay and lee 2003 szpektor et al 2004 sekine 2005 ,0,1,0
indeed the prominent approach for evaluating the quality of rule acquisition algorithms is by human judgment of the learned rules lin and pantel 2001 shinyama et al 2002 barzilay and lee 2003 pang et al 2003 szpektor et al 2004 sekine 2005 ,0,1,0
indeed only few earlier works reported interjudge agreement level and those that did reported rather low kappa values such as 054 barzilay and lee 2003 and 055 063 szpektor et al 2004 ,0,1,0
2004 and barzilay and lee 2003 used comparable news articles to obtain sentence level paraphrases ,0,1,0
some methods only extract paraphrase patternsusingnewsarticlesoncertaintopicsshinyama et al 2002 barzilay and lee 2003 while some others need seeds as initial input ravichandran and hovy 2002 ,0,1,0
in paraphrase generation a text unit that matches a pattern p can be rewritten using the paraphrase patterns of p avarietyofmethodshavebeenproposedonparaphrase patterns extraction lin and pantel 2001 ravichandran and hovy 2002 shinyama et al 2002 barzilay and lee 2003 ibrahim et al 2003 pang et al 2003 szpektor et al 2004 ,0,1,0
the preci781 start palestinian suicide bomberblew himself up in slot1 on slot2 killing slot3 other people and injuring wounding slot4 end detroit the e a s e building buildingin detroit flattened ground levelled to blasted leveled e was reduced razed leveled to down rubble into ashes e to e 1 2 figure 1 examples of paraphrase patterns extracted by barzilay and lee 2003 and pang et al ,0,1,0
barzilay and lee 2003 applied multisequence alignment msa to parallel news sentences and induced paraphrase patterns for generating new sentences figure 1 1 ,0,1,0
3 monolingual comparable corpus similar to the methods in shinyama et al 2002 barzilay and lee 2003 we construct a corpus of comparable documents from a large corpus d of news articles ,0,1,0
different news articles reporting on the same event are commonly used as monolingual comparable corpora from which both paraphrase patterns and phrasal paraphrases can be derived shinyama et al 2002 barzilay and lee 2003 quirk et al 2004 ,0,1,0
for example barzilay and lee 2003 applied multiplesequence alignment msa to parallel news sentences and induced paraphrasing patterns for generating new sentences ,0,1,0
for instance automatic summary can be seen as a particular paraphrasing task barzilay and lee 2003 with the aim of selecting the shortest paraphrase ,0,1,0
in another generation approach barzilay and lee 2002 2003 look for pairs of slotted word lattices that share many common slot fillers the lattices are generated by applying a multiplesequence alignment algorithm to a corpus of multiple news articles about the same events ,0,1,0
for this reason paraphrase poses a great challenge for many natural language processing nlp tasks just as ambiguity does notably in text summarization and nl generation barzilay and lee 2003 pang et al 2003 ,0,1,0
similar to the work of barzilay and lee 2003 who have applied paraphrase generation techniques to comparable corpora consisting of different newspaper articles about the same event we are currently attempting to solve the data sparseness problem by extending our approach to nonparallel corpora ,0,1,0
similarly barzilay and lee 2003 and shinyanma et al 2002 learn sentence level paraphrase templates from a corpus of news articles stemming from different news source ,0,1,0
our experience suggests that disjunctive lfs are an important capability especially as one seeks to make grammars reusable across applications and to employ domainspecific sentencelevel paraphrases barzilay and lee 2003 ,0,1,0
barzilay and lee 2003 proposed to apply multiplesequence alignment msa for traditional sentencelevel pr ,0,1,0
at the sentence level barzilay and lee 2003 employed an unsupervised learning approach to cluster sentences and extract lattice pairs from comparable monolingual corpora ,0,1,0
most previous work on paraphrase has focused on high quality rather than coverage barzilay and lee 2003 quirk et al 2004 but generating artificial references for mt parameter tuning in our setting has two unique properties compared to other paraphrase applications ,0,1,0
automatically learning entailment rules from the web many algorithms for automatically learning paraphrases and entailment rules have been explored in recent years lin and pantel 2001 1httpjakartaapacheorglucenedocsindexhtml 67 ravichandran and hovy 2002 shinyama et al 2002 barzilay and lee 2003 sudo et al 2003 szpektor et al 2004 satoshi 2005 ,0,1,0
most of the reported work on paraphrase generation from arbitrary input sentences uses machine learning techniques trained on sentences that are known or can be inferred to be paraphrases of each other bannard and callisonburch 2005 barzilay and lee 2003 barzilay and mckeown 2001 callisonburch et al 2006 dolan et al 2004 ibrahim et al 2003 lin and pantel 2001 pang et al 2003 quirk et al 2004 shinyama et al 2002 ,0,1,0
the third estimates the equivalence based on word alignment composed using templates or translation probabilities derived from a set of parallel text barzilay and lee 2003 brockett and dolan 2005 ,0,1,0
second we will discuss the work done by barzilay lee 2003 who use clustering of paraphrases to induce rewriting rules ,0,1,0
2 related work two different approaches have been proposed for sentence compression purely statistical methodologies barzilay lee 2003 le nguyen ho 2004 and hybrid linguisticstatistic methodologies knight marcu 2002 shinyama et al 2002 daelemans et al 2004 marsi krahmer 2005 unno et al 2006 ,0,1,0
experiments by using 4 algorithms and through visualization techniques revealed that clustering is a worthless effort for paraphrase corpora construction contrary to the literature claims barzilay lee 2003 ,0,0,1
as our work is based on the first paradigm we will focus on the works proposed by barzilay lee 2003 and le nguyen ho 2004 ,0,1,0
barzilay lee 2003 present a knowledgelean algorithm that uses multiplesequence alignment to 177 learn generate sentencelevel paraphrases essentially from unannotated corpus data alone ,0,1,0
comparatively barzilay lee 2003 propose to use the ngram overlap metric to capture similarities between sentences and automatically create paraphrase corpora ,0,1,0
unlike le nguyen ho 2004 one interesting idea proposed by barzilay lee 2003 is to cluster similar pairs of paraphrases to apply multiplesequence alignment ,0,1,0
second we discuss the work done by barzilay lee 2003 who use clustering of paraphrases to induce rewriting rules ,0,1,0
however these unsupervised methodologies show a major drawback by extracting quasiexact2 or even exact match pairs of sentences as they rely on classical string similarity measures such as the edit distance in the case of dolan brockett 2004 and word ngram overlap for barzilay lee 2003 ,0,1,0
in particular it shows systematically better fmeasure and accuracy measures over all other metrics showing an improvement of 1 at least 286 in terms of fmeasure and 396 in terms of accuracy and 2 at most 661 in terms of fmeasure and 674 in terms of accuracy compared to the second best metric which is also systematically the word ngram overlap similarity measure used by barzilay lee 2003 ,0,1,0
on one hand as barzilay lee 2003 evidence clusters of paraphrases can lead to better learning of texttotext rewriting rules compared to just pairs of paraphrases ,0,1,0
table 2 figures about clustering algorithms algorithm sentences clusters shac 623 chac 217 qt 232 em 416 in fact table 2 shows that most of the clusters have less than 6 sentences which leads to question the results presented by barzilay lee 2003 who only keep the clusters that contain more than 10 sentences ,0,0,1
sentence compression takes an important place for natural language processing nlp tasks where specific constraints must be satisfied such as length in summarization barzilay lee 2002 knight marcu 2002 shinyama et al 2002 barzilay lee 2003 le nguyen ho 2004 unno et al 2006 style in text simplification marsi krahmer 2005 or sentence simplification for subtitling daelemans et al 2004 ,0,1,0
these results confirm the observed figures in the previous subsection and reinforce the sight that clustering is a worthless effort for automatic paraphrase corpora construction contrarily to what barzilay lee 2003 suggest ,0,1,0
in order to be able to compare the edit distance with the other metrics we have used the following formulawen et al 2002whichnormalisesthe minimum edit distance by the length of the longest questionand transformsit into a similaritymetric normalisededitdistance 1 edit distq1q2max q 1 q2 word ngram overlap this metric compares the word ngramsin both questions ngramoverlap 1n nsummationdisplay n1 gnq1 gnq2 min gnq1 gnq2 where gnq is the set of ngrams of length n in question q and n usually equals 4 barzilay and lee 2003cordeiroet al 2007 ,0,1,0
while word and phrasal paraphrases can be assimilated to the wellstudied notion of synonymy sentencelevel paraphrasingis moredifficult to grasp and cannot be equated with wordforword or phrasebyphrase substitution since it might entail changes in the structure of the sentence barzilay and lee 2003 ,0,1,0
barzilay and lee barzilay and lee 2003 learned paraphrasing patterns as pairs of word lattices which are then used to produce sentence level paraphrases ,0,1,0
a few unsupervised metrics have been applied to automatic paraphrase identification and extraction barzilay lee 2003 dolan et al 2004 ,0,1,0
growdiagfinal koehn et al 2003 ,0,1,0
our mt baseline system is based on moses decoder koehn et al 2007 with word alignment obtained from giza och et al 2003 ,0,1,0
1 introduction stateoftheart statistical machine translation smt systems usually adopt a twopass search strategy och 2003 koehn et al 2003 as shown in figure 1 ,1,0,0
however moores law the driving force of change in computing since then has opened the way for recent progress in the field such as statistical machine translation smt koehn et al 2003 ,0,1,0
1 introduction the emergence of phrasebased statistical machine translation psmt koehn et al 2003 has been one of the major developments in statistical approaches to translation ,1,0,0
then the word alignment is refined by performing growdiagfinal method koehn et al 2003 ,0,1,0
sum of logarithms of sourcetotarget lexical weighting koehn et al 2003 ,0,1,0
43 relaxing length restrictions increasing the maximum phrase length in standard phrasebased translation does not improve bleu koehn et al 2003 zens and ney 2007 ,0,1,0
our results are similar to those for conventional phrasebased models koehn et al 2003 zens and ney 2007 ,0,1,0
our baseline uses giza alignments och and ney 2003 symmetrized with the growdiagfinaland heuristic koehn et al 2003 ,0,1,0
with these linguistic annotations we expect the labtg to address two traditional issues of standard phrasebased smt koehn et al 2003 in a more effective manner ,0,0,1
2 related work there have been various efforts to integrate linguistic knowledge into smt systems either from the target side marcu et al 2006 hassan et al 2007 zollmann and venugopal 2006 the source side quirk et al 2005 liu et al 2006 huang et al 2006 or both sides eisner 2003 ding et al 2005 koehn and hoang 2007 just to name a few ,0,1,0
firstly we run giza och and ney 2000 on the training corpus in both directions and then apply the ogrowdiagfinalprefinement rule koehn et al 2003 to obtain manytomany word alignments ,0,1,0
based on these grammars a great number of smt models have been recently proposed including stringtostring model synchronous fsg brown et al 1993 koehn et al 2003 treetostring model tsgstring huang et al 2006 liu et al 2006 liu et al 2007 stringtotree model stringcfgtsg yamada and knight 2001 galley et al 2006 marcu et al 2006 treetotree model synchronous cfgtsg dataoriented translation chiang 2005 cowan et al 2006 eisner 2003 ding and palmer 2005 zhang et al 2007 bod 2007 quirk wt al 2005 poutsma 2000 hearne and way 2003 and so on ,0,1,0
phrase pairs are extracted up to a fixed maximum length since very long phrases rarely have a tangible impact during translation koehn et al 2003 ,0,1,0
1 introduction in phrasebased statistical machine translation koehn et al 2003 phrases extracted from wordaligned parallel data are the fundamental unit of translation ,0,1,0
this paper proposes a method for building a bilingual lexicon through a pivot language by using phrasebased statistical machine translation smt koehn et al 2003 ,0,1,0
let us suppose that we have two bilingual lexicons l f l p and l p l e we obtain word alignments of these lexicons by applying giza och and ney 2003 and growdiagfinal heuristics koehn et al 2007 ,0,1,0
this operation does not change the collection of phrases or rules extracted from a hypothesized alignment see for instance koehn et al 2003 ,0,1,0
for frenchenglish translation we use a state of the art phrasebased mt system similar to och and ney 2004 koehn et al 2003 ,1,0,0
och and ney 2003 invented heuristic symmetriza57 frenchenglish arabicenglish system fmeasure 04 bleu fmeasure 01 bleu giza 735 3063 758 5155 fraser and marcu 2006b 741 3140 791 5289 leaf unsupervised 745 723 leaf semisupervised 763 3186 845 5434 table 3 experimental results tion of the output of a 1ton model and a mto1 model resulting in a mton alignment this was extended in koehn et al 2003 ,0,1,0
our corpora were automatically aligned with giza och et al 1999 in both directions between source and target and symmetrised using the intersection heuristic koehn et al 2003 ,0,1,0
smt has evolved from the original wordbased approach brown et al 1993 into phrasebased approaches koehn et al 2003 och and ney 2004 and syntaxbased approaches wu 1997 alshawi et al 2000 yamada and knignt 2001 chiang 2005 ,0,1,0
31 phrasebased models according to the translation model presented in koehn et al 2003 given a source sentence f the best target translation can be obtained using the following model best e 288 maxarg maxarg e e e eef fee length lm best pp p 1 where the translation model can be decomposed into efp i i i iii i i ii aefpbadef efp 1 1 1 1 w 2 where i i ef is the phrase translation probability ,0,1,0
in training process we use giza 4 toolkit for word alignment in both translation directions and apply growdiagfinal method to refine it koehn et al 2003 ,0,1,0
in phrasebased smt systems koehn et al 2003 koehn 2004 foreign sentences are firstly segmented into phrases which consists of adjacent words ,0,1,0
there have been considerable amount of efforts to improve the reordering model in smt systems ranging from the fundamental distancebased distortion model och and ney 2004 koehn et al 2003 flat reordering model wu 1996 zens et al 2004 kumar et al 2005 to lexicalized reordering model tillmann 2004 kumar et al 2005 koehn et al 2005 hierarchical phrasebased model chiang 2005 and maximum entropybased phrase reordering model xiong et al 2006 ,0,1,0
approaches include word substitution systems brown et al 1993 phrase substitution systems koehn et al 2003 och and ney 2004 and synchronous contextfree grammar systems wu and wong 1998 chiang 2005 all of which train on string pairs and seek to establish connections between source and target strings ,0,1,0
second the word alignment is refined by a growdiagfinal heuristic koehn et al 2003 ,0,1,0
these joint counts are estimated using the phrase induction algorithm described in koehn et al 2003 with symmetrized word alignments generated using ibm model 2 brown et al 1993 ,0,1,0
the features used are the length of t a singleparameter distortion penalty on phrase reordering in a as described in koehn et al 2003 phrase translation model probabilities and 4gram language model probabilities logpt using kneserney smoothing as implemented in the srilm toolkit stolcke 2002 ,0,1,0
so far these techniques have focused on phrasebased models using contiguous phrases koehn et al 2003 och and ney 2004 ,0,1,0
we symmetrized bidirectional alignments using the growdiagfinal heuristic koehn et al 2003 ,0,1,0
for instance word alignment models are often trained using the giza toolkit och and ney 2003 error minimizing training criteria such as the minimum error rate training och 2003 are employed in order to learn feature function weights for loglinear models and translation candidates are produced using phrasebased decoders koehn et al 2003 in combination with ngram language models brants et al 2007 ,0,1,0
they give a probabilistic formation of paraphrasing which naturally falls out of the fact that they use techniques from phrasebased statistical machine translation e2 argmax e2e2negationslashe1 pe2e1 1 where pe2e1 summationdisplay f pfe1pe2fe1 2 summationdisplay f pfe1pe2f 3 phrase translation probabilities pfe1 and pe2f are commonly calculated using maximum likelihood estimation koehn et al 2003 pfe countefsummationtext f countef 4 where the counts are collected by enumerating all bilingual phrase pairs that are consistent with the 197 conseguido opportunitiesequalcreatetofailedhasprojecteuropeanthe oportunidadesdeigualdadlahanoeuropeoproyectoel figure 1 the interaction of the phrase extraction heuristic with unaligned english words means that the spanish phrase la igualdad aligns with equal create equal and to create equal ,0,1,0
51 experimental setup the baseline model was hiero with the following baseline features chiang 2005 chiang 2007 two language models phrase translation probabilities pf e and pe f lexical weighting in both directions koehn et al 2003 word penalty penalties for automatically extracted rules identity rules translating a word into itself two classes of numbername translation rules glue rules the probability features are base100 logprobabilities ,0,1,0
486 one of the most popular instantiations of loglinear models is that including phrasebased pb models zens et al 2002 koehn et al 2003 ,1,0,0
beamsearch has been successful in many nlp tasks koehn et al 2003 562 inputs training examples xiyi initialization set vectorw 0 algorithm r training iterations n examples for t 1r i 1n zi argmaxygenxi y vectorw if zi negationslash yi vectorw vectorw yizi outputs vectorw figure 1 the perceptron learning algorithm collins and roark 2004 and can achieve accuracy that is close to exact inference ,1,0,0
from this aligned training corpus we extract the phrase pairs according to the heuristics in koehn et al 2003 ,0,1,0
koehn et al 2003 och and ney 2004 ,0,1,0
the pervading method for estimating these probabilities is a simple heuristic based on the relative frequency of the phrase pair in the multiset of the phrase pairs extracted from the wordaligned corpus koehn et al 2003 ,0,1,0
the automatic alignments were extracted by appending the manually aligned sentences on to the respective europarl v3 corpora and aligning them using giza och and ney 2003 and the growfinaldiag algorithm koehn et al 2003 ,0,1,0
1 introduction statistical phrasebased systems och and ney 2004 koehn et al 2003 have consistently delivered stateoftheart performance in recent machine translation evaluations yet these systems remain weak at handling word order changes ,0,0,1
1 introduction many stateoftheart machine translation mt systems over the past few years och and ney 2002 koehn et al 2003 chiang 2007 koehn et al 2007 li et al 2009 rely on several models to evaluate the goodness of a given candidate translation in the target language ,1,0,0
the method thereby retains the full set of lexical entries of phrasebased systems eg koehn et al 20031 the model allows a straightforward integration of lexicalized syntactic language modelsfor example the models of charniak 2001in addition to a surface language model ,0,1,0
the future score is based on the sourcelanguage words that are still to be translatedthis can be directly inferred from the items bitstringthis is similar to the use of future scores in pharoah koehn et al 2003 and in fact we use pharoahs future scores in our model ,0,1,0
we used pharoah koehn et al 2003 as a baseline system for comparison the sphrases used in our system include all phrases with the same scores as those used by pharoah allowing a direct comparison ,0,1,0
these estimates are usually heuristic and inconsistent koehn et al 2003 ,0,1,0
1 introduction we have seen rapid recent progress in machine translation through the use of rich features and the development of improved decoding algorithms often based on grammatical formalisms1 if we view mt as a machine learning problem features and formalisms imply structural independence assumptions which are in turn exploited by efficient inference algorithms including decoders koehn et al 2003 yamada and knight 2001 ,1,0,0
these heuristics are extensions of those developed for phrasebased models koehn et al 2003 and involve symmetrising two directional word alignments followed by a projection step which uses the alignments to find a mapping between source words and nodes in the target parse trees galley et al 2004 ,0,1,0
the rules are then treated as events in a relative frequency estimate4 we used giza model 4 to obtain word alignments och and ney 2003 using the growdiagfinaland heuristic to symmetrise the two directional predictions koehn et al 2003 ,0,1,0
1 introduction phrasebased systems flat and hierarchical alike koehn et al 2003 koehn 2004b koehn et al 2007 chiang 2005 chiang 2007 have achieved a much better translation coverage than wordbased ones brown et al 1993 but untranslated words remain a major problem in smt ,0,0,1
och et al 1999 koehn et al 2003 liang et al 2006 ,0,1,0
computing the phrase translation probability is trivial in the training corpora but lexical weighting koehn et al 2003 needs lexicallevel alignment ,0,1,0
1 introduction phrasebased method koehn et al 2003 och and ney 2004 koehn et al 2007 and syntaxbased method wu 1997 yamada and knight 2001 eisner 2003 chiang 2005 cowan et al 2006 marcu et al 2006 liu et al 2007 zhang et al 2007c 2008a 2008b shen et al 2008 mi and huang 2008 represent the stateoftheart technologies in statistical machine translation smt ,1,0,0
then we used the refinement technique growdiagfinaland koehn et al 2003 to all 50 50 bidirectional alignment pairs ,0,1,0
the methods for calculating relative frequencies och and ney 2004 and lexical weights koehn et al 2003 are also adapted for the weighted matrix case ,0,1,0
while theoretically sound this approach is computationally challenging both in practice denero et al 2008 and in theory denero and klein 2008 may suffer from reference reachability problems denero et al 2006 and in the end may lead to inferior translation quality koehn et al 2003 ,0,1,0
substringbased transliteration with a generative hybrid model is very similar to existing solutions for phrasal smt koehn et al 2003 operating on characters rather than words ,0,1,0
then we apply a growdiagfinal algorithm which is widely used in bilingual phrase extraction koehn et al 2003 to monolingual alignments ,0,1,0
the prior probability p0 is the prior distribution for the phrase probability which is estimated using the phrase normalized counts commonly used in conventional phrasebased smt systems eg koehn et al 2003 ,0,1,0
1313 e2c c2e union heuristic w big 1337 1266 1455 1428 wo big 1320 1262 1453 1421 table 3 bleu4 scores test set of systems based on giza word alignments 5 6 7 8 bleu4 1427 1442 1443 1445 1455 table 4 bleu4 scores test set of the union alignment using tts templates up to a certain size in terms of the number of leaves in their lhss 41 baseline systems ghkm galley et al 2004 is used to generate the baseline tts templates based on the word alignments computed using giza and different combination methods including union and the diagonal growing heuristic koehn et al 2003 ,0,1,0
the word alignment is computed using giza2 for the selected 73597 sentence pairs in the fbis corpus in both directions and then combined using union and heuristic diagonal growing koehn et al 2003 ,0,1,0
by introducing the hidden word alignment variable a the following approximate optimization criterion can be applied for that purpose e argmaxe pre f argmaxe summationdisplay a prea f argmaxea prea f exploiting the maximum entropy berger et al 1996 framework the conditional distribution prea f can be determined through suitable real valued functions called features hrefar 1r and takes the parametric form pea f exp rsummationdisplay r1 rhrefa the itcirst system chen et al 2005 is based on a loglinear model which extends the original ibm model 4 brown et al 1993 to phrases koehn et al 2003 federico and bertoldi 2005 ,0,1,0
it is today common practice to use phrases as translation units koehn et al 2003 och and ney 2003 instead of the original wordbased approach ,0,1,0
the problem is typically presented in logspace which simplifies computations but otherwise does not change the problem due to the monotonicity of the log function hm log hprimem log pts summationdisplay m m hmts 3 phrasebased models koehn et al 2003 are limited to the mapping of small contiguous chunks of text ,0,0,1
2003 or in more recent implementation the moses mt system1 koehn et al 2007 ,0,1,0
53 baseline system we conducted experiments using different segmenters with a standard loglinear pbsmt model giza implementation of ibm word alignment model 4 och and ney 2003 the refinement and phraseextraction heuristics described in koehn et al 2003 minimumerrorrate training och 2003 a 5gram language model with kneserney smoothing trained with srilm stolcke 2002 on the english side of the training data and moses koehn et al 2007 dyer et al 2008 to translate both single best segmentation and word lattices ,0,1,0
we computed precision recall and error rate on the entire set of sentence pairs for each data set5 to evaluate neuralign we used giza in both directions etof and ftoe where f is either chinese c or spanish s as input and a refined alignment approach och and ney 2000 that uses a heuristic combination method called growdiagfinal koehn et al 2003 for comparison ,0,1,0
phrasepairs are then extracted from the word alignments koehn et al 2003 ,0,1,0
5 phrase pair induction a common approach to phrasebased translation is to extract an inventory of phrase pairs ppi from bitext koehn et al 2003 for example in the phraseextract algorithm och 2002 a word alignment am1 is generated over the bitext and all word subsequences ei2i1 and fj2j1 are found that satisfy am1 aj i1i2 iff j j1j2 ,0,1,0
1 introduction todays statistical machine translation systems rely on high quality phrase translation pairs to acquire stateoftheart performance see koehn et al 2003 zens and ney 2004 och and ney 2003 ,1,0,0
we computed precision recall and error rate on the entire set for each data set6 for an initial alignment we used giza in both directions etof and ftoe where f is either chinese c or spanish s and also two different combined alignments intersection of etof and ftoe and ra using a heuristic combination approach called growdiagfinal koehn et al 2003 ,0,1,0
the standard method to overcome this problem to use the model in both directions interchanging the source and target languages and applying heuristicbased combination techniques to produce a refined alignment och and ney 2000 koehn et al 2003henceforth referred to as ra several researchers have proposed algorithms for improving word alignment systems by injecting additional knowledge or combining different alignment models ,0,1,0
the basic model uses the following features analogous to pharaohs default feature set p and p the lexical weights pw and pw koehn et al 20031 a phrase penalty exp1 a word penalty expl where l is the number of terminals in ,0,1,0
the feature weights are learned by maximizing the bleu score papineni et al 2002 on heldout datausingminimumerrorratetrainingoch2003 as implemented by koehn ,0,1,0
the need for some way to model aspects of syntactic behavior such as the tendency of constituents to move together as a unit is widely recognizedthe role of syntactic units is well attested in recent systematic studies of translation fox 2002 hwa et al 2002 koehn and knight 2003 and their absence in phrasebased models is quite evident when looking at mt system output ,0,1,0
the phrasebased machine translation koehn et al 2003 uses the growdiagfinal heuristic to extend the word alignment to phrase alignment by using the intersection result ,0,1,0
however for remedy many of the current word alignment methods combine the results of both alignment directions via intersection or 249 growdiagfinal heuristic to improve the alignment reliability koehn et al 2003 liang et al 2006 ayan et al 2006 denero et al 2007 ,0,1,0
although bialignments are known to exhibit high precision koehn et al 2003 in the face of sparse annotations we use unidirectional alignments as a fallback as has been proposed in the context of phrasebased machine translation koehn et al 2003 tillmann 2003 ,1,0,0
phrases extracted using these heuristics are also shown to perform better than syntactically motivated phrases the joint model and ibm model 4 koehn et al 2003 ,1,0,0
the phrase translation table is learnt in the following manner the parallel corpus is wordaligned bidirectionally and using various heuristics see koehn et al 2003 for details phrase correspondences are established ,0,1,0
we used the preprocessed data to train the phrasebased translation model by using giza och and ney 2003 and the pharaoh tool kit koehn et al 2003 ,0,1,0
322 features we used eight features och and ney 2003 koehn et al 2003 and their weights for the translations ,0,1,0
however reordering models in traditional phrasebased systems are not sufficient to treat such complex cases when we translate long sentences koehn et al 2003 ,0,0,1
nowadays most stateoftheart smt systems are based on bilingual phrases och tillmann and ney 1999 koehn och and marcu 2003 tillmann 2003 bertoldi et al 2004 vogel et al 2004 zens and ney 2004 chiang 2005 ,1,0,0
above the phrase level some models perform no reordering zens and ney 2004 kumar deng and byrne 2006 some have a simple distortion model that reorders phrases independently of their content koehn och and marcu 2003 och and ney 2004 and some for example the alignment template system och et al 2004 thayer et al 2004 hereafter ats and the ibm phrasebased system tillmann 2004 tillmann and zhang 2005 have phrasereordering models that add some lexical sensitivity ,0,1,0
in koehn et al 2003 various aspects of phrasebased systems are compared eg the phrase extraction method the underlying word alignment model or the maximum phrase length ,0,1,0
along this line koehn et al 2003 present convincing evidence that restricting phrasal translation to syntactic constituents yields poor translation performance the ability to translate nonconstituent phrases such as there are note that and according to turns out to be critical and pervasive ,1,0,0
1 introduction in recent years phrasebased systems for statistical machine translation och et al 1999 koehn et al 2003 venugopal et al 2003 have delivered stateoftheart performance on standard translation tasks ,1,0,0
as an additional baseline we compare against a phrasal smt decoder pharaoh koehn et al 2003 ,0,1,0
we used the heuristic combination described in och and ney 2003 and extracted phrasal translation pairs from this combined alignment as described in koehn et al 2003 ,0,1,0
2 the problem of coverage in smt statistical machine translation made considerable advances in translation quality with the introduction of phrasebased translation marcu and wong 2002 koehn et al 2003 och and ney 2004 ,1,0,0
1 introduction defining scms the work presented here was done in the context of phrasebased mt koehn et al 2003 och and ney 2004 ,0,1,0
based on the observations in koehn et al 2003 we also limited the phrase length to 3 for computational reasons ,0,1,0
1 introduction word alignmentdetection of corresponding words between two sentences that are translations of each otheris usually an intermediate step of statistical machine translation mt brown et al 1993 och and ney 2003 koehn et al 2003 but also has been shown useful for other applications such as construction of bilingual lexicons wordsense disambiguation projection of resources and crosslanguage information retrieval ,0,1,0
using giza model 4 alignments and pharaoh koehn et al 2003 we achieved a bleu score of 03035 ,0,1,0
1 introduction word alignment is an important component of a complete statistical machine translation pipeline koehn et al 2003 ,0,1,0
we view this as a particularly promising aspect of our work given that phrasebased systems such as pharaoh koehn et al 2003 perform better with higher recall alignments ,1,0,0
1 introduction recent work in statistical machine translation mt has sought to overcome the limitations of phrasebased models marcu and wong 2002 koehn et al 2003 och and ney 2004 by making use of syntactic information ,0,1,0
most stateoftheart smt systems treat grammatical elements in exactly the same way as content words and rely on generalpurpose phrasal translations and target language models to generate these elements eg och and ney 2002 koehn et al 2003 quirk et al 2005 chiang 2005 galley et al 2006 ,1,0,0
in this paper we present results on using a recent phrasebased smt system pharaoh koehn et al 2003 for nlg1 although moderately effec1we also tried ibm model 4rewrite germann 2003 a wordbased smt system but it gave much worse results ,0,1,0
like wasp1 the phrase extraction algorithm of pharaoh is based on the output of a word alignment model such as giza koehn et al 2003 which performs poorly when applied directly to mrls section 32 ,0,0,1
toremedythis situation we can borrow the probabilistic model of pharaoh and define the parsing model as prded productdisplay dd wrd 4 which is the product of the weights of the rules used in a derivation d the rule weight wx is in turn defined as p1p2pw3pw4 exp5 where p and p are the relative frequencies of and and pw and pw are 176 the lexical weights koehn et al 2003 ,0,1,0
following the phrase extraction phase in pharaoh we eliminate word gaps by incorporating unaligned words as part of the extracted nl phrases koehn et al 2003 ,0,1,0
31 generation using pharaoh pharaoh koehn et al 2003 is an smt system that uses phrases as basic translation units ,0,1,0
2 phrasebased smt we use a phrasebased smt system pharaoh koehn et al 2003 koehn 2004 which is based on a loglinear formulation och and ney 2002 ,0,1,0
for details on these feature functions please refer to koehn et al 2003 koehn 2004 koehn et al 2005 ,0,1,0
that is phrases are heuristically extracted from wordlevel alignments produced by doing giza training on the corresponding parallel corpora koehn et al 2003 ,0,1,0
the definitions of the phrase and lexical translation probabilities are as follows koehn et al 2003 ,0,1,0
even a length limit of 3 as proposed by koehn et al 2003 would result in almost optimal translation quality ,0,1,0
we have investigated this and our results are in line with koehn et al 2003 showing that the translation quality does not improve if we utilize phrases beyond a certain length ,0,1,0
grammar rules were induced with the syntaxbased smt system samt described in zollmann and venugopal 2006 which requires initial phrase alignments that we generated with giza koehn et al 2003 and syntactic parse trees of the target training sentences generated by the stanford parser d klein 2003 pretrained on the penn treebank ,0,1,0
they have been employed in word sense disambiguation diab and resnik 2002 automatic construction of bilingual dictionaries mcewan et al 2002 and inducing statistical machine translation models koehn et al 2003 ,0,1,0
2006 modified from koehn et al 2003 which is an average of pairwise word translation probabilities ,0,1,0
they provide pairs of phrases that are used to construct a large set of potential translations for each input sentence along with feature values associated with each phrase pair that are used to select the best translation from this set1 the most widely used method for building phrase translation tables koehn et al 2003 selects from a word alignment of a parallel bilingual training corpus all pairs of phrases up to a given length that are consistent with the alignment ,1,0,0
